"stop_id","stop_code","stop_name","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_desc","stop_timezone","wheelchair_boarding","level_id","platform_code"
"2450-490013736Z","92011","Tottenham Police Station","51.591843","-0.069798","","","0","","Stop DA","","1","",""
"2450-490013738N","56935","Tottenham Sports Centre","51.602018","-0.067908","","","0","","Stop S","","1","",""
"2450-490013738S","72949","Tottenham Sports Centre","51.601788","-0.067557","","","0","","Stop P","","1","",""
"2450-490013739FA","56384","Tottenham Town Hall","51.587434","-0.071284","","","0","","Stop U","","1","",""
"2450-490013739M","58527","Tottenham Town Hall","51.587986","-0.070929","","","0","","Stop V","","1","",""
"2450-490013739N","57427","Tottenham Town Hall","51.587927","-0.070657","","","0","","Stop W","","1","",""
"2450-490013741W","50226","Totteridge Green","51.630158","-0.195179","","","0","","->W","","1","",""
"2450-490013742E","58590","Totteridge War Memorial","51.633808","-0.201552","","","0","","->E","","1","",""
"2450-490013742W","57863","Totteridge War Memorial","51.633452","-0.201219","","","0","","->W","","1","",""
"2450-490013744L","77163","Tower Bridge","51.503659","-0.07674","","","0","","Stop L","","1","",""
"2450-490013744P","47738","Tower Bridge","51.503274","-0.076799","","","0","","Stop P","","1","",""
"2450-490013745S","49643","Boss Street","51.501702","-0.076376","","","0","","Stop S","","1","",""
"2450-490013745T","58728","Boss Street","51.502131","-0.077294","","","0","","Stop T","","1","",""
"2450-490013746K","72106","Tower Bridge Road","51.502717","-0.077975","","","0","","Stop K","","1","",""
"2450-490013748W","77836","Tower Road","51.457618","0.149929","","","0","","Stop NQ","","1","",""
"2450-490013749N","55248","Sevenoaks Road Tower Road","51.367383","0.095315","","","0","","Stop N","","1","",""
"2450-490013749S","57085","Sevenoaks Road Tower Road","51.367951","0.095743","","","0","","Stop D","","1","",""
"2450-490013750E","54407","Towfield Road","51.443477","-0.381256","","","0","","->E","","1","",""
"2450-490013750W","72030","Towfield Road","51.442911","-0.380643","","","0","","->NW","","1","",""
"2450-490013751N","52104","Townfield Road","51.512636","-0.420152","","","0","","Stop M","","1","",""
"2450-490013751S","49696","Townfield Road","51.512949","-0.419982","","","0","","Stop SM","","1","",""
"2450-490013754N","56486","Townley Grammar School","51.451237","0.140374","","","0","","Stop W","","1","",""
"2450-490013754S","51495","Townley Grammar School","51.450072","0.139182","","","0","","Stop Y","","1","",""
"2450-490013755N","76413","Townley Road","51.455193","-0.084679","","","0","","Stop VC","","1","",""
"2450-490013755S","52376","Townley Road","51.455884","-0.083455","","","0","","Stop VE","","1","",""
"2450-490013756Y","76022","Montagu Road Zambezie Drive","51.622846","-0.048387","","","0","","->N","","1","",""
"2450-490013756Z","71380","Montagu Road Zambezie Drive","51.62262","-0.048353","","","0","","->S","","1","",""
"2450-490013757E","58390","Townsend Avenue","51.534324","-0.408717","","","0","","Stop J","","1","",""
"2450-490013757W","49217","Townsend Avenue","51.534168","-0.408506","","","0","","Stop R","","1","",""
"2450-490013758E","72344","Townsend Lane","51.582414","-0.256178","","","0","","Stop D","","1","",""
"2450-490013758W","75275","Townsend Lane","51.58221","-0.257615","","","0","","Stop F","","1","",""
"2450-490013760E","53730","Towpath Way","51.38925","-0.079198","","","0","","->E","","1","",""
"2450-490013760W","50634","Towpath Way","51.389392","-0.079638","","","0","","->W","","1","",""
"2450-490013761EE","54993","Trafalgar Avenue","51.486509","-0.072795","","","0","","Stop EE","","1","",""
"2450-490013761W","50378","Trafalgar Avenue","51.486246","-0.073252","","","0","","Stop WJ","","1","",""
"2450-490013763N","48644","Trafalgar Court","51.405119","-0.235742","","","0","","Stop F","","1","",""
"2450-490013763S","54428","Trafalgar Court","51.40459","-0.235806","","","0","","Stop N","","1","",""
"2450-490013764S","76866","Trafalgar Estate","51.483246","-0.001984","","","0","","Stop S","","1","",""
"2450-490013764T","73632","Trafalgar Estate","51.482926","-0.002747","","","0","","Stop T","","1","",""
"2450-490013765N","50373","Trafalgar Rd Prince Of Wales","51.440256","-0.346966","","","0","","Stop SD","","1","",""
"2450-490013765S","73183","Trafalgar Rd Prince Of Wales","51.439537","-0.347668","","","0","","Stop SC","","1","",""
"2450-490013766E","50435","Charing Cross","51.508044","-0.126487","","","0","","Stop E","","1","",""
"2450-490013766F","54289","Trafalgar Squarecharing Cross","51.508165","-0.126194","","","0","","Stop F","","1","",""
"2450-490013766G","48121","Trafalgar Squarecharing Cross","51.508642","-0.126232","","","0","","Stop G","","1","",""
"2450-490013766H","75034","Charing Cross","51.508433","-0.12552","","","0","","Stop H","","1","",""
"2450-490013766K","77694","Trafalgar Squarecharing Cross","51.508005","-0.126345","","","0","","Stop K","","1","",""
"2450-490013767A","57653","Trafalgar Square","51.507629","-0.129804","","","0","","Stop A","","1","",""
"2450-490013767B","49692","Trafalgar Square","51.507643","-0.129544","","","0","","Stop B","","1","",""
"2450-490013767C","57023","Trafalgar Square","51.508121","-0.127407","","","0","","Stop C","","1","",""
"2450-490013767D","55677","Trafalgar Square","51.508188","-0.127058","","","0","","Stop D","","1","",""
"2450-490013767S","58872","Trafalgar Square","51.507452","-0.129451","","","0","","Stop S","","1","",""
"2450-490013767T","53991","Trafalgar Square","51.507532","-0.129909","","","0","","Stop T","","1","",""
"2450-490013767W","52905","Trafalgar Square","51.507351","-0.126501","","","0","","Stop W","","1","",""
"2450-490013767X","74476","Trafalgar Square","51.507157","-0.126726","","","0","","Stop X","","1","",""
"2450-490013768S","73789","Duck Lees Lane","51.648115","-0.030129","","","0","","Stop PE","","1","",""
"2450-490013770N","50648","Tramway Avenue","51.635781","-0.051907","","","0","","Stop LN","","1","",""
"2450-490013770S","47398","Tramway Avenue","51.635326","-0.052114","","","0","","Stop LD","","1","",""
"2450-490013771W","71750","Tranquil Vale","51.466712","0.007257","","","0","","Stop F","","1","",""
"2450-490013774E","47299","Traps Lane","51.41681","-0.262214","","","0","","->E","","1","",""
"2450-490013774W","73236","Traps Lane","51.416645","-0.263213","","","0","","->W","","1","",""
"2450-490013776E1","49286","Henlys Roundabout","51.475912","-0.396956","","","0","","Stop CH","","1","",""
"2450-490013776W1","49875","Henlys Roundabout","51.476066","-0.398376","","","0","","Stop CP","","1","",""
"2450-490013777O","51756","Treaty Centre","51.467517","-0.362121","","","0","","Stop O","","1","",""
"2450-490013777P","47148","Treaty Centre","51.467279","-0.363065","","","0","","Stop P","","1","",""
"2450-490013777R","59521","Treaty Centre","51.466912","-0.363841","","","0","","Stop T","","1","",""
"2450-490013777S","56197","Treaty Centre","51.466829","-0.364334","","","0","","Stop S","","1","",""
"2450-490013779N","72071","Tredegar Road","51.532491","-0.023792","","","0","","Stop P","","1","",""
"2450-490013779S","54220","Tredegar Road","51.532141","-0.023288","","","0","","Stop Q","","1","",""
"2450-490013780E","74134","Trederwen Road","51.538008","-0.062905","","","0","","->E","","1","",""
"2450-490013780W","49554","Trederwen Road","51.538246","-0.062044","","","0","","->W","","1","",""
"2450-490013781N","77639","Tree Road","51.512262","0.032217","","","0","","Stop P","","1","",""
"2450-490013781S","74247","Tree Road","51.513024","0.031876","","","0","","Stop E","","1","",""
"2450-490013782N","50809","Treewall Gardens","51.426233","0.021047","","","0","","Stop L","","1","",""
"2450-490013782S","49410","Treewall Gardens","51.425657","0.0221","","","0","","Stop P","","1","",""
"2450-490013783E","49854","Trelawney Road","51.603186","0.089662","","","0","","Stop S","","1","",""
"2450-490013783W","49748","Trelawney Road","51.602911","0.088927","","","0","","Stop V","","1","",""
"2450-490013784N","51097","Tremadoc Road","51.461923","-0.129428","","","0","","Stop P","","1","",""
"2450-490013784S","74744","Tremadoc Road","51.462323","-0.129167","","","0","","Stop H","","1","",""
"2450-490013785BC","76185","Felmingham Road","51.404766","-0.059771","","","0","","Stop BC","","1","",""
"2450-490013785BD","72942","Felmingham Road","51.405092","-0.058793","","","0","","Stop BD","","1","",""
"2450-490013786S","55560","Trenholme Road","51.41616","-0.064106","","","0","","->S","","1","",""
"2450-490013787N","49588","Trent Country Park","51.655177","-0.152564","","","0","","->N","","1","",""
"2450-490013787S","59275","Trent Country Park","51.65452","-0.151955","","","0","","->S","","1","",""
"2450-490013789E","53695","Trent Park Golf Course","51.649277","-0.12917","","","0","","Stop L","","1","",""
"2450-490013789W","58581","Trent Park Golf Course","51.649441","-0.128744","","","0","","Stop M","","1","",""
"2450-490013790D","50177","Freston Gardens","51.647277","-0.147103","","","0","","Stop D","","1","",""
"2450-490013790N","73387","Freston Gardens","51.64823","-0.147657","","","0","","Stop C","","1","",""
"2450-490013791S","77459","Tressillian Road","51.462544","-0.028485","","","0","","Stop","","1","",""
"2450-490013792E","59244","Treve Avenue Whitmore Road","51.575715","-0.348825","","","0","","Stop WS","","1","",""
"2450-490013792S","47073","Treve Avenue Whitmore Road","51.574584","-0.35028","","","0","","Stop WY","","1","",""
"2450-490013793E","72689","Trevor Close","51.460191","-0.334831","","","0","","Stop G","","1","",""
"2450-490013795N","95043","Trinder Road","51.647271","-0.216991","","","0","","->N","","1","",""
"2450-490013795W","73370","Whitings Road","51.646597","-0.215847","","","0","","->SW","","1","",""
"2450-490013795Z","95044","Trinder Road","51.647434","-0.217086","","","0","","->S","","1","",""
"2450-490013797N","47623","Tring Avenue","51.54986","-0.28164","","","0","","Stop","","1","",""
"2450-490013797S","77525","Tring Avenue","51.550272","-0.281552","","","0","","->S","","1","",""
"2450-490013798N","52372","Trinity Avenue Bush Hill Park","51.640644","-0.06261","","","0","","Stop B","","1","",""
"2450-490013798S","51465","Trinity Avenue Bush Hill Park","51.63987","-0.063149","","","0","","Stop A","","1","",""
"2450-490013798W","95298","Trinity Avenue Bush Hill Park","51.640568","-0.065663","","","0","","->W","","1","",""
"2450-490013799E","77190","Trinity Avenue","51.591001","-0.173965","","","0","","E-bound","","1","",""
"2450-490013799W","52297","Trinity Avenue","51.59078","-0.173642","","","0","","W-bound","","1","",""
"2450-490013801E","51076","Trinity Church","51.481955","0.072881","","","0","","Stop WR","","1","",""
"2450-490013801W","50402","Trinity Church","51.481545","0.073727","","","0","","Stop WP","","1","",""
"2450-490013802W","73088","Hermit Road","51.518421","0.013508","","","0","","Stop V","","1","",""
"2450-490013803E","53072","Royal Trinity Hospice","51.461717","-0.145934","","","0","","Stop S","","1","",""
"2450-490013804E","57164","Trinity Park","51.605835","-0.025475","","","0","","->E","","1","",""
"2450-490013804W","47777","Trinity Park","51.605149","-0.024769","","","0","","->W","","1","",""
"2450-490013805E","74743","Trinity Road (Ub1)","51.512906","-0.386477","","","0","","Stop T","","1","",""
"2450-490013805W","51340","Trinity Road (Ub1)","51.512477","-0.386622","","","0","","Stop S","","1","",""
"2450-490013806E","54934","Trinity Road Wimbledon","51.424174","-0.196675","","","0","","Stop HA","","1","",""
"2450-490013806W","73986","Trinity Road Wimbledon","51.423795","-0.198344","","","0","","Stop HN","","1","",""
"2450-490013807E","51527","The Polka Theatre","51.419422","-0.195884","","","0","","Stop SU","","1","",""
"2450-490013807W","52851","The Polka Theatre","51.419377","-0.195268","","","0","","Stop SW","","1","",""
"2450-490013809N","51469","Trinity Street The Roebuck","51.498331","-0.090766","","","0","","Stop M","","1","",""
"2450-490013809S","49203","Trinity Street The Roebuck","51.499042","-0.091327","","","0","","Stop L","","1","",""
"2450-490013810E","54567","Troopers Drive","51.612794","0.21974","","","0","","->E","","1","",""
"2450-490013813E","56271","Trowbridge Estate","51.547334","-0.028932","","","0","","Stop P","","1","",""
"2450-490013813W","51297","Trowbridge Estate","51.547639","-0.027838","","","0","","Stop Q","","1","",""
"2450-490013814E","73100","Trubshaw Road","51.501456","-0.364838","","","0","","->E","","1","",""
"2450-490013814W","74396","Mcnair Road","51.501522","-0.364403","","","0","","->W","","1","",""
"2450-490013815N","56122","Truesdale Drive","51.589385","-0.48147","","","0","","->N","","1","",""
"2450-490013815S","55708","Truesdale Drive","51.589071","-0.481552","","","0","","->S","","1","",""
"2450-490013816E","50381","Tubbenden Drive","51.363355","0.081139","","","0","","->S","","1","",""
"2450-490013817E","75340","Tubbenden Lane South","51.3595","0.074846","","","0","","Stop E","","1","",""
"2450-490013817W","51990","Tubbenden Lane South","51.359538","0.073741","","","0","","Stop M","","1","",""
"2450-490013818H","54151","Tubbenden Lane","51.371869","0.091353","","","0","","Stop H","","1","",""
"2450-490013818J","49769","Tubbenden Lane","51.371759","0.091449","","","0","","Stop J","","1","",""
"2450-490013825E1","","Southlands Avenue","51.360573","0.084834","","","0","","->E","","1","",""
"2450-490013825Z","59398","Southlands Avenue","51.361506","0.081429","","","0","","->NW","","1","",""
"2450-490013826G","50640","Nightingale Road","51.534385","-0.242255","","","0","","Stop G","","1","",""
"2450-490013827S","56661","Tudor Crescent","51.605901","0.08362","","","0","","Stop","","1","",""
"2450-490013828S","55507","Tudor Drive","51.429631","-0.306956","","","0","","Stop C","","1","",""
"2450-490013829E","58643","Dudley Drive","51.38634","-0.212377","","","0","","Stop TD","","1","",""
"2450-490013830E","59190","Aragon School","51.388995","-0.217865","","","0","","Stop TB","","1","",""
"2450-490013830W","48926","Aragon School","51.389005","-0.218497","","","0","","Stop TN","","1","",""
"2450-490013831N","76809","Tudor Estate","51.536589","-0.275637","","","0","","->N","","1","",""
"2450-490013831S","56366","Tudor Estate","51.536575","-0.275277","","","0","","->S","","1","",""
"2450-490013833E","50072","Tudor Road (E6)","51.533379","0.036286","","","0","","Stop E","","1","",""
"2450-490013834E","48743","Tudor Road Upney","51.535767","0.100257","","","0","","Stop E","","1","",""
"2450-490013834W","49856","Tudor Road Upney","51.535679","0.098104","","","0","","Stop X","","1","",""
"2450-490013835N","51085","Tudor Road (Ha5)","51.599253","-0.393945","","","0","","Stop PU","","1","",""
"2450-490013836F","76512","Tufnell Park Road","51.559143","-0.121662","","","0","","Stop F","","1","",""
"2450-490013837D","72121","Tufnell Park Rd Odeon Cinema","51.55821","-0.121787","","","0","","Stop D","","1","",""
"2450-490013839A","56165","Tulse Hill Hotel","51.441358","-0.107634","","","0","","Stop A","","1","",""
"2450-490013840Q","71672","Tunnel Avenue","51.491092","0.008831","","","0","","Stop MP","","1","",""
